poll_id,pollster_id,pollster,question_id,sample_size,pollscore,methodology,days_taken_from_election,end_date,start_date,state,answer,pct
88458,396,Quinnipiac,211300,942,-0.5,Live Phone,41,2024-09-29,2024-09-25,Georgia,De la Cruz,1
88458,396,Quinnipiac,211302,942,-0.5,Live Phone,41,2024-09-29,2024-09-25,Georgia,Harris,45
88458,396,Quinnipiac,211302,942,-0.5,Live Phone,41,2024-09-29,2024-09-25,Georgia,Trump,50
88477,553,Winthrop U.,211345,1068,-0.3,Live Phone/Online Panel,45,2024-09-29,2024-09-21,South Carolina,Harris,42
88477,553,Winthrop U.,211345,1068,-0.3,Live Phone/Online Panel,45,2024-09-29,2024-09-21,South Carolina,Trump,51.6
88503,217,High Point University,211536,814,-0.4,Online Panel,46,2024-09-29,2024-09-20,North Carolina,Harris,48
88503,217,High Point University,211536,814,-0.4,Online Panel,46,2024-09-29,2024-09-20,North Carolina,Trump,46
88503,217,High Point University,211537,589,-0.4,Online Panel,46,2024-09-29,2024-09-20,North Carolina,Harris,48
88503,217,High Point University,211537,589,-0.4,Online Panel,46,2024-09-29,2024-09-20,North Carolina,Trump,48
88461,1102,Emerson,211311,920,-1.1,Online Panel/Text-to-Web,39,2024-09-28,2024-09-27,Arizona,Harris,47.6
88461,1102,Emerson,211311,920,-1.1,Online Panel/Text-to-Web,39,2024-09-28,2024-09-27,Arizona,Trump,51.7
88462,1102,Emerson,211310,850,-1.1,Online Panel/Text-to-Web,39,2024-09-28,2024-09-27,North Carolina,Harris,49.1
88462,1102,Emerson,211310,850,-1.1,Online Panel/Text-to-Web,39,2024-09-28,2024-09-27,North Carolina,Trump,49.9
88465,1102,Emerson,211323,1000,-1.1,Online Panel/Text-to-Web,39,2024-09-28,2024-09-27,Pennsylvania,Harris,49.3
88465,1102,Emerson,211323,1000,-1.1,Online Panel/Text-to-Web,39,2024-09-28,2024-09-27,Pennsylvania,Trump,48.8
88407,1424,Siena/NYT,211041,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Harris,51
88407,1424,Siena/NYT,211041,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Trump,42
88407,1424,Siena/NYT,211042,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Harris,49
88407,1424,Siena/NYT,211042,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Trump,41
88407,1424,Siena/NYT,211042,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Stein,2
88407,1424,Siena/NYT,211042,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Oliver,2
88407,1424,Siena/NYT,211043,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Harris,52
88407,1424,Siena/NYT,211043,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Trump,43
88407,1424,Siena/NYT,211044,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Harris,51
88407,1424,Siena/NYT,211044,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Trump,42
88407,1424,Siena/NYT,211044,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Stein,2
88407,1424,Siena/NYT,211044,680,-1.5,Live Phone,42,2024-09-26,2024-09-24,Nebraska CD-2,Oliver,1
88393,460,SurveyUSA,210966,646,-1.3,Online Panel,43,2024-09-26,2024-09-23,Minnesota,Harris,50
88393,460,SurveyUSA,210966,646,-1.3,Online Panel,43,2024-09-26,2024-09-23,Minnesota,Trump,44
88423,1516,East Carolina University,211109,1005,-0.5,IVR/Text-to-Web,43,2024-09-26,2024-09-23,North Carolina,Harris,47.1
88423,1516,East Carolina University,211109,1005,-0.5,IVR/Text-to-Web,43,2024-09-26,2024-09-23,North Carolina,Trump,49.4
88423,1516,East Carolina University,211109,1005,-0.5,IVR/Text-to-Web,43,2024-09-26,2024-09-23,North Carolina,Oliver,0.7
88423,1516,East Carolina University,211109,1005,-0.5,IVR/Text-to-Web,43,2024-09-26,2024-09-23,North Carolina,Stein,0.2
88423,1516,East Carolina University,211109,1005,-0.5,IVR/Text-to-Web,43,2024-09-26,2024-09-23,North Carolina,West,0.1
88404,1424,Siena/NYT,211029,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Harris,45
88404,1424,Siena/NYT,211029,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Trump,47
88404,1424,Siena/NYT,211030,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Harris,43
88404,1424,Siena/NYT,211030,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Trump,46
88404,1424,Siena/NYT,211030,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Stein,2
88404,1424,Siena/NYT,211030,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Oliver,2
88404,1424,Siena/NYT,211031,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Harris,48
88404,1424,Siena/NYT,211031,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Trump,47
88404,1424,Siena/NYT,211032,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Harris,46
88404,1424,Siena/NYT,211032,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Trump,46
88404,1424,Siena/NYT,211032,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Stein,2
88404,1424,Siena/NYT,211032,688,-1.5,Live Phone,45,2024-09-26,2024-09-21,Michigan,Oliver,1
88405,1424,Siena/NYT,211033,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Harris,45
88405,1424,Siena/NYT,211033,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Trump,49
88405,1424,Siena/NYT,211034,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Harris,44
88405,1424,Siena/NYT,211034,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Trump,47
88405,1424,Siena/NYT,211034,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Stein,2
88405,1424,Siena/NYT,211034,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Oliver,2
88405,1424,Siena/NYT,211035,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Harris,44
88405,1424,Siena/NYT,211035,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Trump,50
88405,1424,Siena/NYT,211036,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Harris,43
88405,1424,Siena/NYT,211036,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Trump,49
88405,1424,Siena/NYT,211036,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Stein,2
88405,1424,Siena/NYT,211036,687,-1.5,Live Phone,45,2024-09-26,2024-09-21,Ohio,Oliver,2
88406,1424,Siena/NYT,211037,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Harris,49
88406,1424,Siena/NYT,211037,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Trump,47
88406,1424,Siena/NYT,211038,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Harris,48
88406,1424,Siena/NYT,211038,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Trump,45
88406,1424,Siena/NYT,211038,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Stein,1
88406,1424,Siena/NYT,211038,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Oliver,2
88406,1424,Siena/NYT,211039,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Harris,49
88406,1424,Siena/NYT,211039,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Trump,47
88406,1424,Siena/NYT,211040,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Harris,48
88406,1424,Siena/NYT,211040,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Trump,46
88406,1424,Siena/NYT,211040,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Stein,1
88406,1424,Siena/NYT,211040,680,-1.5,Live Phone,45,2024-09-26,2024-09-21,Wisconsin,Oliver,2
88488,1075,Marquette Law School,211434,882,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Harris,52
88488,1075,Marquette Law School,211434,882,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Trump,48
88488,1075,Marquette Law School,211435,798,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Harris,52
88488,1075,Marquette Law School,211435,798,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Trump,48
88488,1075,Marquette Law School,211436,882,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Harris,48
88488,1075,Marquette Law School,211436,882,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Trump,44
88488,1075,Marquette Law School,211436,882,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Kennedy,3
88488,1075,Marquette Law School,211436,882,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Oliver,1
88488,1075,Marquette Law School,211436,882,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Stein,1
88488,1075,Marquette Law School,211436,882,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Terry,1
88488,1075,Marquette Law School,211436,882,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,West,0
88488,1075,Marquette Law School,211436,882,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,De la Cruz,0
88488,1075,Marquette Law School,211437,798,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Harris,49
88488,1075,Marquette Law School,211437,798,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Trump,44
88488,1075,Marquette Law School,211437,798,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Kennedy,3
88488,1075,Marquette Law School,211437,798,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Oliver,1
88488,1075,Marquette Law School,211437,798,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Stein,1
88488,1075,Marquette Law School,211437,798,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,Terry,1
88488,1075,Marquette Law School,211437,798,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,West,0
88488,1075,Marquette Law School,211437,798,-1.1,Probability Panel,48,2024-09-26,2024-09-18,Wisconsin,De la Cruz,0
88391,1102,Emerson,210963,1000,-1.1,Online Panel/Text-to-Web,43,2024-09-25,2024-09-23,New York,Harris,55.5
88391,1102,Emerson,210963,1000,-1.1,Online Panel/Text-to-Web,43,2024-09-25,2024-09-23,New York,Trump,41.6
88395,1866,CNN/SSRS,210986,931,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,46,2024-09-25,2024-09-20,North Carolina,Harris,48
88395,1866,CNN/SSRS,210986,931,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,46,2024-09-25,2024-09-20,North Carolina,Trump,48
88395,1866,CNN/SSRS,210986,931,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,46,2024-09-25,2024-09-20,North Carolina,West,1
88395,1866,CNN/SSRS,210986,931,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,46,2024-09-25,2024-09-20,North Carolina,Stein,0
88395,1866,CNN/SSRS,210986,931,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,46,2024-09-25,2024-09-20,North Carolina,Oliver,1
88397,1866,CNN/SSRS,210987,749,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,46,2024-09-25,2024-09-20,Nebraska CD-2,Harris,53
88397,1866,CNN/SSRS,210987,749,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,46,2024-09-25,2024-09-20,Nebraska CD-2,Trump,42
88397,1866,CNN/SSRS,210987,749,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,46,2024-09-25,2024-09-20,Nebraska CD-2,West,1
88397,1866,CNN/SSRS,210987,749,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,46,2024-09-25,2024-09-20,Nebraska CD-2,Stein,1
88397,1866,CNN/SSRS,210987,749,-0.6,Live Phone/Text-to-Web/Email/Mail-to-Web/Mail-to-Phone,46,2024-09-25,2024-09-20,Nebraska CD-2,Oliver,1
88410,1528,AtlasIntel,211063,946,-0.8,Online Ad,46,2024-09-25,2024-09-20,Arizona,Harris,48.6
88410,1528,AtlasIntel,211063,946,-0.8,Online Ad,46,2024-09-25,2024-09-20,Arizona,Trump,49.7
88410,1528,AtlasIntel,211063,946,-0.8,Online Ad,46,2024-09-25,2024-09-20,Arizona,Stein,0.4
88410,1528,AtlasIntel,211064,946,-0.8,Online Ad,46,2024-09-25,2024-09-20,Arizona,Harris,48.6
88410,1528,AtlasIntel,211064,946,-0.8,Online Ad,46,2024-09-25,2024-09-20,Arizona,Trump,49.8
88411,1528,AtlasIntel,211067,918,-0.8,Online Ad,46,2024-09-25,2024-09-20,Michigan,Harris,46.6
88411,1528,AtlasIntel,211067,918,-0.8,Online Ad,46,2024-09-25,2024-09-20,Michigan,Trump,50.4
88411,1528,AtlasIntel,211067,918,-0.8,Online Ad,46,2024-09-25,2024-09-20,Michigan,Stein,1.5
88411,1528,AtlasIntel,211067,918,-0.8,Online Ad,46,2024-09-25,2024-09-20,Michigan,Kennedy,0.1
88411,1528,AtlasIntel,211067,918,-0.8,Online Ad,46,2024-09-25,2024-09-20,Michigan,Oliver,0
88411,1528,AtlasIntel,211068,918,-0.8,Online Ad,46,2024-09-25,2024-09-20,Michigan,Harris,47.2
88411,1528,AtlasIntel,211068,918,-0.8,Online Ad,46,2024-09-25,2024-09-20,Michigan,Trump,50.6
88412,1528,AtlasIntel,211069,858,-0.8,Online Ad,46,2024-09-25,2024-09-20,Nevada,Harris,50.6
88412,1528,AtlasIntel,211069,858,-0.8,Online Ad,46,2024-09-25,2024-09-20,Nevada,Trump,47.7
88412,1528,AtlasIntel,211069,858,-0.8,Online Ad,46,2024-09-25,2024-09-20,Nevada,Stein,1
88412,1528,AtlasIntel,211070,858,-0.8,Online Ad,46,2024-09-25,2024-09-20,Nevada,Harris,50.5
88412,1528,AtlasIntel,211070,858,-0.8,Online Ad,46,2024-09-25,2024-09-20,Nevada,Trump,47.7
88413,1528,AtlasIntel,211073,1775,-0.8,Online Ad,46,2024-09-25,2024-09-20,Pennsylvania,Harris,48
88413,1528,AtlasIntel,211073,1775,-0.8,Online Ad,46,2024-09-25,2024-09-20,Pennsylvania,Trump,50.6
88413,1528,AtlasIntel,211073,1775,-0.8,Online Ad,46,2024-09-25,2024-09-20,Pennsylvania,Oliver,0.4
88413,1528,AtlasIntel,211073,1775,-0.8,Online Ad,46,2024-09-25,2024-09-20,Pennsylvania,Stein,0
88413,1528,AtlasIntel,211074,1775,-0.8,Online Ad,46,2024-09-25,2024-09-20,Pennsylvania,Harris,48.1
88413,1528,AtlasIntel,211074,1775,-0.8,Online Ad,46,2024-09-25,2024-09-20,Pennsylvania,Trump,51
88414,1528,AtlasIntel,211075,1077,-0.8,Online Ad,46,2024-09-25,2024-09-20,Wisconsin,Harris,48.2
88414,1528,AtlasIntel,211075,1077,-0.8,Online Ad,46,2024-09-25,2024-09-20,Wisconsin,Trump,49.6
88414,1528,AtlasIntel,211075,1077,-0.8,Online Ad,46,2024-09-25,2024-09-20,Wisconsin,Oliver,1
88414,1528,AtlasIntel,211075,1077,-0.8,Online Ad,46,2024-09-25,2024-09-20,Wisconsin,Stein,0.9
88414,1528,AtlasIntel,211075,1077,-0.8,Online Ad,46,2024-09-25,2024-09-20,Wisconsin,Kennedy,0.2
88414,1528,AtlasIntel,211075,1077,-0.8,Online Ad,46,2024-09-25,2024-09-20,Wisconsin,West,0
88414,1528,AtlasIntel,211076,1077,-0.8,Online Ad,46,2024-09-25,2024-09-20,Wisconsin,Harris,48.2
88414,1528,AtlasIntel,211076,1077,-0.8,Online Ad,46,2024-09-25,2024-09-20,Wisconsin,Trump,49.7
88415,1528,AtlasIntel,211071,1173,-0.8,Online Ad,46,2024-09-25,2024-09-20,North Carolina,Harris,50.8
88415,1528,AtlasIntel,211071,1173,-0.8,Online Ad,46,2024-09-25,2024-09-20,North Carolina,Trump,47.3
88415,1528,AtlasIntel,211071,1173,-0.8,Online Ad,46,2024-09-25,2024-09-20,North Carolina,Stein,0.9
88415,1528,AtlasIntel,211071,1173,-0.8,Online Ad,46,2024-09-25,2024-09-20,North Carolina,West,0.6
88415,1528,AtlasIntel,211071,1173,-0.8,Online Ad,46,2024-09-25,2024-09-20,North Carolina,Oliver,0.2
88415,1528,AtlasIntel,211072,1173,-0.8,Online Ad,46,2024-09-25,2024-09-20,North Carolina,Harris,50.5
88415,1528,AtlasIntel,211072,1173,-0.8,Online Ad,46,2024-09-25,2024-09-20,North Carolina,Trump,48.1
88416,1528,AtlasIntel,211065,1200,-0.8,Online Ad,46,2024-09-25,2024-09-20,Georgia,Harris,49
88416,1528,AtlasIntel,211065,1200,-0.8,Online Ad,46,2024-09-25,2024-09-20,Georgia,Trump,49.3
88416,1528,AtlasIntel,211065,1200,-0.8,Online Ad,46,2024-09-25,2024-09-20,Georgia,Oliver,0.1
88416,1528,AtlasIntel,211065,1200,-0.8,Online Ad,46,2024-09-25,2024-09-20,Georgia,West,0
88416,1528,AtlasIntel,211066,1200,-0.8,Online Ad,46,2024-09-25,2024-09-20,Georgia,Harris,49
88416,1528,AtlasIntel,211066,1200,-0.8,Online Ad,46,2024-09-25,2024-09-20,Georgia,Trump,49.6
88364,1102,Emerson,210789,950,-1.1,Online Panel/Text-to-Web,44,2024-09-24,2024-09-22,Texas,Harris,46.7
88364,1102,Emerson,210789,950,-1.1,Online Panel/Text-to-Web,44,2024-09-24,2024-09-22,Texas,Trump,52.3
88365,1102,Emerson,210790,860,-1.1,Online Panel/Text-to-Web,44,2024-09-24,2024-09-22,Virginia,Harris,52.7
88365,1102,Emerson,210790,860,-1.1,Online Panel/Text-to-Web,44,2024-09-24,2024-09-22,Virginia,Trump,46.2
88361,568,YouGov,210760,1441,-1.1,Online Panel,46,2024-09-24,2024-09-20,Georgia,Harris,49
88361,568,YouGov,210760,1441,-1.1,Online Panel,46,2024-09-24,2024-09-20,Georgia,Trump,51
88380,1597,Beacon/Shaw,210903,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Harris,47
88380,1597,Beacon/Shaw,210903,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Trump,49
88380,1597,Beacon/Shaw,210903,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Oliver,2
88380,1597,Beacon/Shaw,210903,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Stein,1
88380,1597,Beacon/Shaw,210903,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,West,1
88380,1597,Beacon/Shaw,210904,764,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Harris,47
88380,1597,Beacon/Shaw,210904,764,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Trump,50
88380,1597,Beacon/Shaw,210904,764,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Oliver,2
88380,1597,Beacon/Shaw,210904,764,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Stein,1
88380,1597,Beacon/Shaw,210904,764,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,West,0
88380,1597,Beacon/Shaw,210905,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Harris,48
88380,1597,Beacon/Shaw,210905,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Trump,50
88380,1597,Beacon/Shaw,210906,764,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Harris,48
88380,1597,Beacon/Shaw,210906,764,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Arizona,Trump,51
88381,1597,Beacon/Shaw,210907,1006,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Harris,49
88381,1597,Beacon/Shaw,210907,1006,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Trump,47
88381,1597,Beacon/Shaw,210907,1006,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,West,1
88381,1597,Beacon/Shaw,210907,1006,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Stein,1
88381,1597,Beacon/Shaw,210907,1006,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Oliver,1
88381,1597,Beacon/Shaw,210908,707,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Harris,50
88381,1597,Beacon/Shaw,210908,707,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Trump,48
88381,1597,Beacon/Shaw,210908,707,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,West,1
88381,1597,Beacon/Shaw,210908,707,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Stein,1
88381,1597,Beacon/Shaw,210908,707,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Oliver,1
88381,1597,Beacon/Shaw,210909,1006,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Harris,51
88381,1597,Beacon/Shaw,210909,1006,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Trump,48
88381,1597,Beacon/Shaw,210910,707,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Harris,51
88381,1597,Beacon/Shaw,210910,707,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Georgia,Trump,48
88402,1597,Beacon/Shaw,211015,787,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Harris,47
88402,1597,Beacon/Shaw,211015,787,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Trump,49
88402,1597,Beacon/Shaw,211015,787,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,West,1
88402,1597,Beacon/Shaw,211015,787,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Stein,1
88402,1597,Beacon/Shaw,211015,787,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Oliver,1
88402,1597,Beacon/Shaw,211016,991,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Harris,48
88402,1597,Beacon/Shaw,211016,991,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Trump,47
88402,1597,Beacon/Shaw,211016,991,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,West,1
88402,1597,Beacon/Shaw,211016,991,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Stein,1
88402,1597,Beacon/Shaw,211016,991,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Oliver,1
88402,1597,Beacon/Shaw,211017,787,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Harris,49
88402,1597,Beacon/Shaw,211017,787,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Trump,50
88402,1597,Beacon/Shaw,211018,991,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Harris,50
88402,1597,Beacon/Shaw,211018,991,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,North Carolina,Trump,48
88403,1597,Beacon/Shaw,211019,775,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Harris,47
88403,1597,Beacon/Shaw,211019,775,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Trump,48
88403,1597,Beacon/Shaw,211019,775,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Stein,2
88403,1597,Beacon/Shaw,211019,775,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Oliver,2
88403,1597,Beacon/Shaw,211020,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Harris,48
88403,1597,Beacon/Shaw,211020,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Trump,46
88403,1597,Beacon/Shaw,211020,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Stein,1
88403,1597,Beacon/Shaw,211020,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Oliver,2
88403,1597,Beacon/Shaw,211021,775,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Harris,49
88403,1597,Beacon/Shaw,211021,775,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Trump,49
88403,1597,Beacon/Shaw,211022,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Harris,50
88403,1597,Beacon/Shaw,211022,1021,-1.1,Live Phone/Text-to-Web,46,2024-09-24,2024-09-20,Pennsylvania,Trump,48
88363,1205,Marist,210782,1416,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,Arizona,Harris,48
88363,1205,Marist,210782,1416,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,Arizona,Trump,50
88363,1205,Marist,210783,1264,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,Arizona,Harris,49
88363,1205,Marist,210783,1264,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,Arizona,Trump,50
88366,1205,Marist,210787,1507,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,North Carolina,Harris,49
88366,1205,Marist,210787,1507,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,North Carolina,Trump,48
88366,1205,Marist,210788,1348,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,North Carolina,Harris,49
88366,1205,Marist,210788,1348,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,North Carolina,Trump,49
88368,1205,Marist,210785,1420,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,Georgia,Harris,49
88368,1205,Marist,210785,1420,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,Georgia,Trump,48
88368,1205,Marist,210786,1220,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,Georgia,Harris,49
88368,1205,Marist,210786,1220,-0.9,Live Phone/Online Panel/Text-to-Web,47,2024-09-24,2024-09-19,Georgia,Trump,50
